split,img_path,img,text,label,emotion,emotion_score,irony_score,humor_score_v2,tone_v3
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\87165.png,img/87165.png,digging up something to do is hard guess necrophilia isn't for everyone,1.0,confusion,0.2898906767368316,0.6104029417037964,0.10682051479816436,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\53261.png,img/53261.png,if they were really fighting for our freedom this is what it would look like,0.0,desire,0.1282360553741455,0.7377678155899048,0.1868155926465988,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\42638.png,img/42638.png,great minds think alike,0.0,caring,0.1668160706758499,0.7284111380577087,0.20253918096423146,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\12490.png,img/12490.png,we can kill as many as we want and your stupid government keeps bringing us in,1.0,annoyance,0.167210191488266,0.6877607703208923,0.12035813480615615,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65248.png,img/65248.png,when you have a small dick and tell a jewish girl to suck it. i can't,0.0,disapproval,0.1408489644527435,0.4744651913642883,0.08303140848875044,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\83549.png,img/83549.png,first off i am hebrew! not a damn muslim get it right,1.0,surprise,0.102125309407711,0.1862014681100845,0.07854164615273473,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14852.png,img/14852.png,people and dogs ... friendships that last,0.0,caring,0.1580841988325119,0.7123773694038391,0.1958039291203022,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41298.png,img/41298.png,shitters clogged,1.0,disappointment,0.1361577361822128,0.3118342459201813,0.05457099303603172,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\61204.png,img/61204.png,greetings tranny time to die,0.0,nervousness,0.0794655308127403,0.5553994178771973,0.09719489812850951,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47506.png,img/47506.png,"me. saving refugees ""nice try""",1.0,caring,0.2224518805742263,0.6923651099205017,0.22126724049448965,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93246.png,img/93246.png,converted to muslim ? why would you think that,0.0,curiosity,0.2147118002176284,0.1975369453430175,0.03456896543502806,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\63042.png,img/63042.png,how do you kill 1000 flies with one hit? punch a somali in the face,1.0,anger,0.1453828662633896,0.0787768512964248,0.013785948976874338,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35419.png,img/35419.png,when someone calls you by your gaming name in public,0.0,annoyance,0.1478166580200195,0.8112905621528625,0.14197584837675092,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\91374.png,img/91374.png,you don't always have to be so manly,0.0,realization,0.1538319140672683,0.3002888858318329,0.05255055502057075,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\83517.png,img/83517.png,when you remember you have leftovers in the fride when you realize someone ate it before you got home,0.0,realization,0.3863047361373901,0.4832980334758758,0.08457715585827826,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10357.png,img/10357.png,hockey would be fun they said,0.0,amusement,0.2829893231391907,0.9732243418693542,0.2976594552397728,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79018.png,img/79018.png,when you have 3 choco puffs left in your cereal bowl,0.0,desire,0.0795596912503242,0.7058923244476318,0.15933301784098144,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\27503.png,img/27503.png,when you shit an anaconda and feel the last inch disconnect from your soul,0.0,realization,0.116056777536869,0.2509175539016723,0.04391057193279265,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36850.png,img/36850.png,girl during sex: make me your slave me: muslim,1.0,desire,0.1079194694757461,0.6456056237220764,0.1615447454154491,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48516.png,img/48516.png,"average iq #france has fallen by 4 points per decade due to ""biological causes""",1.0,realization,0.1423575431108474,0.4722152650356293,0.08263767138123512,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\09875.png,img/09875.png,i see dickheads everywhere they don't even know they're dickheads,0.0,confusion,0.1924132108688354,0.8173182606697083,0.14303069561719894,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76819.png,img/76819.png,"maybe if we overpaid teachers and underpaid rappers, there'd be smarter kids and less shitty music! yeayah",0.0,surprise,0.083562821149826,0.9371063709259032,0.20159688442945473,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76583.png,img/76583.png,if your man dresses like this there no doubt he's gay,1.0,realization,0.0942399203777313,0.4109494686126709,0.0719161570072174,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73104.png,img/73104.png,"what's big, yellow and can't swim? a bus full of children",0.0,confusion,0.1893565356731414,0.2158397883176803,0.03777196295559405,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\08162.png,img/08162.png,on my way to daycare got me like,0.0,annoyance,0.1355670988559723,0.4167479872703552,0.07293089777231215,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13902.png,img/13902.png,i will never be assassinated because all the crazy white trash people with guns are my biggest fans!,1.0,excitement,0.1848045289516449,0.8828668594360352,0.23766373842954636,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79104.png,img/79104.png,when you can be confident and love yourself no matter your skin condition,0.0,realization,0.124739833176136,0.830894947052002,0.14540661573410033,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89356.png,img/89356.png,will you hurry up and u chocolatey little fucking starvi,0.0,excitement,0.1927023977041244,0.1903532147407531,0.12002789154648777,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\02581.png,img/02581.png,mussie guy tried to rape me he didn't make it to court,1.0,disappointment,0.1147746071219444,0.2692378461360931,0.04711662307381629,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06897.png,img/06897.png,"if you think the crakkka of today is different from the crakka 500 years ago, you're a damn fool",1.0,confusion,0.1173115596175193,0.1125511303544044,0.01969644781202077,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\90846.png,img/90846.png,white people is this a shooting range,0.0,confusion,0.2318621575832367,0.5086932182312012,0.0890213131904602,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\81254.png,img/81254.png,shout out to my nsa agent giving my memes 1 view even before i submit them,0.0,gratitude,0.3594435453414917,0.9084938764572144,0.32073602378368377,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47250.png,img/47250.png,the school shootings will continue until we take your gun rights away,0.0,anger,0.1294279545545578,0.858113169670105,0.15016980469226837,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\37024.png,img/37024.png,a boy and his pet goat,0.0,caring,0.0954620689153671,0.4898218810558319,0.12867676019668578,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\98726.png,img/98726.png,my sense of humor is so dark it picks this,1.0,amusement,0.2122182250022888,0.6726571917533875,0.21321320980787273,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67298.png,img/67298.png,who is michael lavaughn robinson? michelle obama? the tranny revealed,1.0,confusion,0.1251018792390823,0.0907816067337989,0.015886781178414806,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52687.png,img/52687.png,trump is engaged in a cover-up hes guilty of obstructing our attempt to frame him,0.0,confusion,0.1042003184556961,0.7168612480163574,0.12545071840286254,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\96238.png,img/96238.png,"hey i just met you and this is crazy, but here's mein number so call me maybe",0.0,confusion,0.3171685039997101,0.0498705580830574,0.008727347664535043,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\96513.png,img/96513.png,"what in the cousin humpin, skoal spittin, busch light drinkin, winston smokin, restraining order havin, mullet rockin, trailer park treasure is this!?",1.0,curiosity,0.1877361983060836,0.0885661914944648,0.01549908351153134,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15043.png,img/15043.png,"bert looks down in horror, as he hears cookie monster and ernie start to masturbate to the autism documentary they are watching",1.0,disgust,0.1619473099708557,0.8631296157836914,0.15104768276214597,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35794.png,img/35794.png,i like my coffe like i like my slaves extra dark,1.0,desire,0.1527852863073349,0.1291830837726593,0.09136041849851609,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\87059.png,img/87059.png,discriminate and say no to promotion of homosexual and lgbt ways of life to our children,1.0,disapproval,0.2487645745277404,0.4805130064487457,0.0840897761285305,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94732.png,img/94732.png,the name's todd... retodd,1.0,realization,0.0707289725542068,0.122835949063301,0.021496291086077673,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\63814.png,img/63814.png,when you're at your batchelor party and you realize that all the money in the stripper's g-string has your grandma's picture on it,0.0,realization,0.4242632687091827,0.7487200498580933,0.13102600872516632,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64287.png,img/64287.png,seriously mate... what's the fuckin point?,1.0,confusion,0.2948631644248962,0.0272590108215808,0.00477032689377664,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76435.png,img/76435.png,"i don't wanna get married! bitch, please! i've got to go blow myself up tomorrow! islam - none of it makes sense",1.0,anger,0.1869409382343292,0.0885140150785446,0.015489952638745304,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\02185.png,img/02185.png,weeeeeee! back over the border you go!,0.0,excitement,0.2512856721878052,0.4331952929496765,0.1888877287507057,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07834.png,img/07834.png,guess whose house wasn't raided by the fbi?,0.0,curiosity,0.3102281093597412,0.6549537181854248,0.11461690068244933,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78325.png,img/78325.png,how to make a colorado fruit smoothie,0.0,curiosity,0.163139522075653,0.1096901521086692,0.01919577661901711,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70842.png,img/70842.png,help the poor children in africa,0.0,caring,0.1779835820198059,0.4856248795986175,0.1650769658386707,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\03472.png,img/03472.png,"pet niguana for sale!! come with food dish, a few toys, and a screen lid so it can't get out $300 obo",1.0,excitement,0.1279890388250351,0.0374959260225296,0.06415685452520847,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\32867.png,img/32867.png,it's not because you're muslim anti-semitic anti-america,0.0,disapproval,0.1727247387170791,0.4307213425636291,0.07537623494863509,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34871.png,img/34871.png,time for liberals.. ...to start crying again,0.0,sadness,0.294811874628067,0.8875890970230103,0.15532809197902678,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78034.png,img/78034.png,god loves you all,0.0,love,0.2149705439805984,0.4509303867816925,0.17564956247806546,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\29438.png,img/29438.png,israel is not at war they don't fight soldiers they kill innocent men women and children from a distance,1.0,realization,0.0847659930586814,0.6417369246482849,0.11230396181344986,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\74192.png,img/74192.png,"someone stole my identity.. look, someone stole my identity maybe they will make something out of my life",0.0,confusion,0.1328565180301666,0.8725091218948364,0.15268909633159636,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65043.png,img/65043.png,extra thicc,0.0,relief,0.0777511522173881,0.481107085943222,0.11918175853788848,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\63957.png,img/63957.png,man caught having sex with a feminist at the beach,0.0,excitement,0.1314046084880828,0.8826000690460205,0.21358708590269082,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07218.png,img/07218.png,"when you and ya classmate are hiding from the school shooter, but you wanna die so you sneeze to get his attention hehehehehe my bad guys",1.0,nervousness,0.1485562324523925,0.9256738424301147,0.1759929224252701,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\61082.png,img/61082.png,i know thats really roger from american dad but imma chill,0.0,realization,0.0865925848484039,0.2034640461206436,0.03560620807111262,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\30567.png,img/30567.png,maybe if you worked a bit we wouldn't have inequality,1.0,realization,0.1065716370940208,0.3144432604312897,0.055027570575475686,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17290.png,img/17290.png,when my autistic son finds out we're having chicken for dinner,1.0,surprise,0.1150989681482315,0.8782822489738464,0.20549392923712728,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67132.png,img/67132.png,...and there goes another hater,0.0,anger,0.2339642643928527,0.8118517994880676,0.14207406491041183,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56401.png,img/56401.png,if this offends you might be lack you toes intolerant,0.0,annoyance,0.154545173048973,0.1557372510433197,0.027254018932580948,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57084.png,img/57084.png,gun safety is especially important when teaching a shooting class,0.0,realization,0.2167017757892608,0.963043212890625,0.16853256225585936,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79846.png,img/79846.png,"have you ever studied the history of the jews? did you know that they have always banded together as a tribe, infiltrated governments, monopolized the financial systems of nations instigated wars and intentionally created chaos in societies? the jews have mass murdered millions of non- jews over the centuries theyve seized control of the media so you'll never find out study the history of the jews!",1.0,curiosity,0.1210941150784492,0.3639846444129944,0.06369731277227401,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94638.png,img/94638.png,the look your dad gives your when you dont make curfew,0.0,disapproval,0.0892067998647689,0.8212984204292297,0.1437272235751152,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67051.png,img/67051.png,"banned for life from twitter for criticizing a movie. used twitter to promote a hoax hate crime, risking an entire race war. still on twitter",0.0,disapproval,0.140176847577095,0.5371819138526917,0.09400683492422103,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20867.png,img/20867.png,muslim porn star,1.0,desire,0.1438045054674148,0.8901544213294983,0.22048905119299886,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\29470.png,img/29470.png,educate our kids about domestic violence,0.0,realization,0.1828821450471878,0.8833738565444946,0.15459042489528654,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47359.png,img/47359.png,weeeeeee! back over the border you go!,1.0,excitement,0.2512856721878052,0.4331952929496765,0.1888877287507057,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73819.png,img/73819.png,kids today vs when i was a kid,0.0,confusion,0.0965627804398536,0.2018700540065765,0.03532725945115089,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57180.png,img/57180.png,but i'm israeli god promised me the car!,0.0,excitement,0.1448108553886413,0.3697314858436584,0.12986789494752882,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\90827.png,img/90827.png,radical shiite cleric taking aim,0.0,anger,0.1098781526088714,0.7221086621284485,0.12636901587247848,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38961.png,img/38961.png,trump's transgender military ban is the best thing ever share if you agree,0.0,caring,0.1342253983020782,0.7846734523773193,0.19771928340196607,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\46538.png,img/46538.png,it's a boy,0.0,realization,0.0936523303389549,0.3021641373634338,0.05287872403860091,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\19547.png,img/19547.png,hooded female anti-semite democrat early 20th century hooded female anti-semite democrat early 21st century,0.0,disapproval,0.0877905637025833,0.5153849720954895,0.09019237011671066,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\84502.png,img/84502.png,just got a bootleg copy of muslim porn deep goat,1.0,curiosity,0.1286295056343078,0.5471358895301819,0.09574878066778182,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71492.png,img/71492.png,sour candy will have you like,0.0,amusement,0.1009232029318809,0.4077816605567932,0.11677723191678521,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\42105.png,img/42105.png,white people scared to sit next to a muslim on a plane but then do shit like this,1.0,fear,0.2891503572463989,0.9380504488945008,0.16415882855653763,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38419.png,img/38419.png,when i grow up. lol nevermind,1.0,amusement,0.256710797548294,0.3097490072250366,0.1837259351611137,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\26057.png,img/26057.png,"redneck word of the day: ""obama"" i bought a me case of beer and drank it obama self",1.0,excitement,0.1347319632768631,0.4632247686386108,0.14169371798634528,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\91674.png,img/91674.png,how white men look at you after they've already called the cops,1.0,realization,0.1339012682437896,0.8825777769088745,0.15445111095905303,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41092.png,img/41092.png,ana frank at 14 years old ana frank at 15 years old,1.0,realization,0.0849758684635162,0.5649293065071106,0.09886262863874434,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16892.png,img/16892.png,farrakhan speech at united center in chicago breaking news nation of islam members listen to minister louis,0.0,surprise,0.1751888394355774,0.9409288167953492,0.24349752068519592,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50124.png,img/50124.png,"i think i've got a gas leak, i woke up this morning feeling all light headed and dizzy, so just to be on the safe side, i asked the neighbours if they could come suss it out for me, i figureed they'd know, being jewish and all.",1.0,nervousness,0.2347220182418823,0.0663564279675483,0.011612374894320952,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\37649.png,img/37649.png,when you fall face first in the mud,0.0,embarrassment,0.1536427438259124,0.5558430552482605,0.09727253466844558,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34567.png,img/34567.png,if you support this you're supporting the genocide of black men,1.0,approval,0.1607484370470047,0.7033384442329407,0.19542102441191672,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\69450.png,img/69450.png,hey bro close your eyes bro yes bro? ok bro go deeper o yeah abdul,1.0,nervousness,0.0849913656711578,0.1611841917037964,0.028207233548164366,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\82960.png,img/82960.png,the stocks were a public torture device that immobilized the feet of the punished person,0.0,embarrassment,0.1276127696037292,0.5637494921684265,0.09865616112947463,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76038.png,img/76038.png,lifetime presents: surviving life,0.0,realization,0.151638001203537,0.8690599203109741,0.15208548605442046,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94068.png,img/94068.png,hating the jews is a great honor for me and it makes me walk with my head high,1.0,realization,0.1121539175510406,0.9484265446662904,0.1659746453166008,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\86750.png,img/86750.png,trump: muslims should wear special id badges great idea,1.0,approval,0.1159789860248565,0.974540650844574,0.22273515760898585,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\84297.png,img/84297.png,you want a fight? put your head up my ass and fight for air. whatsup!,0.0,anger,0.1397711485624313,0.1172640025615692,0.020521200448274608,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\87054.png,img/87054.png,mom won't let me use the oven with my jewish friends,1.0,disapproval,0.1214971840381622,0.4634461402893066,0.08110307455062865,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31278.png,img/31278.png,"it's not a hijab it's a diaper, for peoples with shit for brains",0.0,disappointment,0.1235083192586898,0.5369229316711426,0.09396151304244994,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10693.png,img/10693.png,the enemy within ilhan omar linda sarsour rashida tlaib the enemy has infiltrated congress,0.0,anger,0.1210566908121109,0.5245157480239868,0.09179025590419769,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36748.png,img/36748.png,i don't think my porn finished downloading,1.0,confusion,0.1351609528064727,0.1598298996686935,0.027970232442021358,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13596.png,img/13596.png,ever notice christians are horrible drivers,0.0,disapproval,0.21382936835289,0.9635109901428224,0.1686144232749939,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\63741.png,img/63741.png,never again,0.0,disapproval,0.205462172627449,0.360819399356842,0.06314339488744734,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\39852.png,img/39852.png,3 jewish prisoners after being liberated by the ussr auschwitz 1945 colorized,0.0,realization,0.0719830840826034,0.9119168519973756,0.15958544909954073,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\29735.png,img/29735.png,i have a dream thats me with the belt,1.0,desire,0.2228527665138244,0.1419281661510467,0.12512117400765416,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\91476.png,img/91476.png,when the autistic black kid start giving the n-word pass to everyone this will be the end of wakanda,1.0,embarrassment,0.1555310636758804,0.8655683398246765,0.15147445946931837,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\69305.png,img/69305.png,travel size coffee maker,0.0,desire,0.1002978980541229,0.5654293298721313,0.1440841868519783,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65073.png,img/65073.png,jews and americans will ruin the world,1.0,embarrassment,0.146891564130783,0.8897911310195923,0.15571344792842864,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15603.png,img/15603.png,"just say yes to socialism jim carrey ""dumb and dumber"" was a movie... ...not a lifestyle",0.0,confusion,0.0959022939205169,0.6692624688148499,0.11712093204259871,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\90318.png,img/90318.png,lgbt support @liquorgunsbaconandtits,0.0,caring,0.1374051123857498,0.6740540862083435,0.1797917656600475,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\72536.png,img/72536.png,"friend : your phone is very slow, you should buy a new one me: as long as it plays music and porn it's nasa to me",0.0,annoyance,0.1234022825956344,0.2149335741996765,0.03761337548494339,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31924.png,img/31924.png,this is how harvey price has grown over the years,0.0,realization,0.2741371989250183,0.6357622742652893,0.11125839799642562,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89602.png,img/89602.png,bring me another smurf,0.0,desire,0.1160602420568466,0.0437518209218978,0.05988367758691309,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\19537.png,img/19537.png,*playing an old piano i found* the other jews in the attic:,1.0,surprise,0.1108541935682296,0.2565653324127197,0.09478332027792927,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41057.png,img/41057.png,"i like my korean women the way i like my microwaves hot, clean and will kill any baby i put inside of it",1.0,approval,0.1089302375912666,0.4303091764450073,0.12432271279394626,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\67029.png,img/67029.png,i only wear silk panties cotton ones remind me of slavery,0.0,disapproval,0.1375860571861267,0.337217777967453,0.05901311114430427,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52361.png,img/52361.png,when someone is talkin to you and you gotta shit,0.0,embarrassment,0.1516728550195694,0.4888409078121185,0.08554715886712073,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21453.png,img/21453.png,gays on their way home after pride week,1.0,excitement,0.1771146655082702,0.9503996968269348,0.24602154642343518,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\96204.png,img/96204.png,"girl muslim "" is this a punching bag""?",1.0,confusion,0.2764895260334015,0.3481105268001556,0.060919342190027224,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14976.png,img/14976.png,where's jaws when you need him,0.0,confusion,0.1531010121107101,0.2940403819084167,0.05145706683397292,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54981.png,img/54981.png,we can kill as many as we want and your stupid government keeps bringing us in,1.0,annoyance,0.167210191488266,0.6877607703208923,0.12035813480615615,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57132.png,img/57132.png,"according to women, there are 3 men in this pic",0.0,realization,0.1034618467092514,0.4866151213645935,0.08515764623880386,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52609.png,img/52609.png,see? i fuckin told you! little foil on top keeps them jewsy,0.0,annoyance,0.1355412751436233,0.3720864355564117,0.06511512622237205,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15734.png,img/15734.png,people who aren't retarded muslims hating jews,1.0,disapproval,0.2114621251821518,0.8918750286102295,0.15607813000679016,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64825.png,img/64825.png,what if i told you dahyun is the best girl,0.0,caring,0.0912459716200828,0.5594610571861267,0.13896637223660943,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20931.png,img/20931.png,don't understand your specific kind of stupid but i do admire your total commitment to it,0.0,admiration,0.3797437250614166,0.1032654419541359,0.01807145234197378,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\85947.png,img/85947.png,loves me some boneless jungle ham,0.0,desire,0.1911440640687942,0.0657765045762062,0.09752571713179348,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97325.png,img/97325.png,do you know how to use an oven! or do i need to dig up hitler so he can show you!,0.0,excitement,0.2375311404466629,0.0463529676198959,0.1150007825344801,humor
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31927.png,img/31927.png,anymore pictures ? im kiddin let me pose,0.0,amusement,0.1177725866436958,0.069589577615261,0.06517584007233379,neutral
