split,img_path,img,text,label,emotion,emotion_score,irony_score,humor_score,tone_v2
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17359.png,img/17359.png,damn bruh ann frank sister thicc af no wonder the holla cost famous for it shower scenes lmao,1.0,amusement,0.14950546622276306,0.47046592831611633,0.17938714683055879,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79062.png,img/79062.png,when your german grandfather teaches you how to make gingerbread houses,1.0,realization,0.10884899646043777,0.9760140180587769,0.17568252325057981,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16509.png,img/16509.png,feed the greed hello i'm sir trevor chinn i control tom watson by money it's what zionists do,1.0,excitement,0.10984940081834793,0.8753107786178589,0.22346558064222333,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\28614.png,img/28614.png,what do they want? to kill more,1.0,desire,0.47131940722465515,0.16221702098846436,0.029199063777923584,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62571.png,img/62571.png,who said that women can't park,1.0,disapproval,0.21161776781082153,0.8178195357322693,0.14720751643180846,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\25174.png,img/25174.png,"i'm just gonna file that under ""who give's a shit?""",0.0,confusion,0.1259804666042328,0.11894592642784119,0.021410266757011413,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\08732.png,img/08732.png,what guys envision lesbian look like what lesbians really look like,0.0,realization,0.1407555192708969,0.7294262647628784,0.13129672765731812,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\23178.png,img/23178.png,it says right here we can bang goats,0.0,excitement,0.21324600279331207,0.7322105169296265,0.25974549472332,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\86201.png,img/86201.png,any drugs or alcohol? no thanks i'm already fucking wasted,0.0,disappointment,0.17961019277572632,0.050818320363759995,0.009147297665476797,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89153.png,img/89153.png,everyone talking about protecting minority rights needs to remember there is no smaller minority than the individual,0.0,realization,0.20331864058971405,0.6373173594474792,0.11471712470054625,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70254.png,img/70254.png,is that ass a school ? b'cuz i want to shoot some kids in it !,0.0,anger,0.14936289191246033,0.10462143272161484,0.01883185788989067,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93702.png,img/93702.png,handjob sold separately,0.0,curiosity,0.07248396426439285,0.33549636602401733,0.06038934588432312,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78215.png,img/78215.png,women will be women,0.0,realization,0.24607978761196136,0.7488294243812561,0.13478929638862608,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75601.png,img/75601.png,when we're finished with fashion trends,0.0,realization,0.14685563743114471,0.8163800835609436,0.14694841504096984,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52640.png,img/52640.png,luckily she's so fat or it never would have fit,1.0,relief,0.24577337503433228,0.1697772741317749,0.17802393436431885,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62859.png,img/62859.png,i've been told to take a shower all of my life,0.0,realization,0.12003391981124878,0.7272108793258667,0.130897958278656,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\42613.png,img/42613.png,"man buns you don't look like a samurai, you look like a soccer mom",0.0,confusion,0.12893211841583252,0.28099197149276733,0.05057855486869812,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06823.png,img/06823.png,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,1.0,embarrassment,0.08744455873966217,0.7039754390716553,0.12671557903289793,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17835.png,img/17835.png,"femenist: all men are evil, and must be castrated because they're all capable of and want to commit rape me *waiting in line at best buy*",1.0,disapproval,0.14845499396324158,0.7290641665458679,0.13123154997825623,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75462.png,img/75462.png,dating in 2018 i just want a girl who laugh at my racist jokes and cuddle me is it to much to ask!,0.0,desire,0.3319430351257324,0.05326462537050247,0.009587632566690445,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73609.png,img/73609.png,when you take a africa bottle of water to,1.0,caring,0.12261789292097092,0.8460589647293091,0.15229061365127564,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76894.png,img/76894.png,this rape survivor and the man who raped her have teamed up to tell their story,0.0,realization,0.10341086983680725,0.9269759058952332,0.16685566306114197,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73520.png,img/73520.png,does this burka make my bomb look big?,1.0,curiosity,0.3763451874256134,0.11071401089429855,0.019928521960973736,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34618.png,img/34618.png,"tresspass on federal land and we'll stalk, hunt, and kill you....... ...unless you are mexican",1.0,excitement,0.12781408429145813,0.1826186180114746,0.1095598018169403,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31925.png,img/31925.png,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best,0.0,confusion,0.11307386308908463,0.22208766639232635,0.03997577995061874,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47982.png,img/47982.png,god created this not that,0.0,confusion,0.10012900829315186,0.19026398658752441,0.034247517585754395,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31720.png,img/31720.png,"can you name 3 words better than ""i love you?"" death to america, of course,",1.0,grief,0.10855893790721893,0.24099470674991608,0.04337904721498489,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\42690.png,img/42690.png,i sad glass of juice not gas the jews,1.0,sadness,0.23507562279701233,0.08952745795249939,0.01611494243144989,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\40761.png,img/40761.png,what do you call pool full of handicap people? vegetable soup,0.0,curiosity,0.11753267794847488,0.20014525949954987,0.03602614670991897,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64705.png,img/64705.png,who was the greatest prostitute in history? ms. pacman for 25 cents she swallowed balls until she died,0.0,curiosity,0.153724804520607,0.1849931925535202,0.033298774659633636,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50427.png,img/50427.png,that look when you wanna cut a bitch but you remember your a changed man,0.0,anger,0.1642981320619583,0.5387835502624512,0.0969810390472412,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24967.png,img/24967.png,when youre having a good day then remember that bl*ck people are living better than you off your tax dollars,1.0,realization,0.13824240863323212,0.9522070288658142,0.17139726519584653,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\30291.png,img/30291.png,i put the ape in rape,1.0,anger,0.10819369554519653,0.4804774820804596,0.08648594677448272,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\61537.png,img/61537.png,happy cinco de ported!,0.0,excitement,0.18773522973060608,0.30253496766090393,0.16709743201732635,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38702.png,img/38702.png,did we just become best friends? yep! wanna trade fucked up memes? yep!,0.0,confusion,0.20112669467926025,0.17619413137435913,0.03171494364738464,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21748.png,img/21748.png,"well, there it is the stupidest fucking thing i've seen all day",0.0,disappointment,0.1818624585866928,0.6391996145248413,0.11505593061447143,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\01395.png,img/01395.png,i just found out mexican babies come out just like the food,1.0,realization,0.28630131483078003,0.9612767100334167,0.17302980780601498,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13924.png,img/13924.png,i asked him to see things from my point of view he just looked at his computer,0.0,curiosity,0.20743609964847565,0.20081709325313568,0.03614707678556442,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\81096.png,img/81096.png,every refrigerator has a crisper drawer which is a great place to hide your vegetables while they rot,0.0,caring,0.15197108685970306,0.9691784977912903,0.17445212960243223,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38170.png,img/38170.png,symbrachydactyly is when you're born with abmnormal limbs,0.0,realization,0.08651234954595566,0.8448739647865295,0.1520773136615753,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\82736.png,img/82736.png,picked up 2 new pillows and dishwasher at the flee market winner winner chicken dinner,1.0,excitement,0.13111592829227448,0.1054089367389679,0.0976431655883789,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21387.png,img/21387.png,happy birthday the mexicans will pay for your birthday cake,0.0,excitement,0.1260048747062683,0.8702033758163452,0.23223953247070311,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57013.png,img/57013.png,"cracker ass cracker! kiss my ass, cracker ass cracker!",1.0,excitement,0.275311142206192,0.10482752323150635,0.18405563950538634,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\03896.png,img/03896.png,"let me salute to hitler the great he said ""i would have killed all the jews of the world, but i kept some to show the world why i killed them""",1.0,admiration,0.1063988208770752,0.1486297845840454,0.026753361225128173,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50293.png,img/50293.png,aids gays it really be like that,1.0,realization,0.16510075330734253,0.4456205666065216,0.08021170198917389,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\98723.png,img/98723.png,when the media blames all violence on black people we've forgotten the crackers!,1.0,anger,0.16830670833587646,0.8959471583366394,0.16127048850059508,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\93146.png,img/93146.png,if you're going black friday shopping be a decent human being and turn your phone horizontal before recording any fights,0.0,realization,0.11516764760017395,0.3839970529079437,0.06911946952342987,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47830.png,img/47830.png,pray for your sins,0.0,remorse,0.28331902623176575,0.15668995678424835,0.0282041922211647,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65814.png,img/65814.png,impregnable to logic,0.0,confusion,0.16920103132724762,0.49006468057632446,0.08821164250373839,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57162.png,img/57162.png,safe sex isis style,1.0,relief,0.12107746303081512,0.9714305400848389,0.24750397503376007,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92610.png,img/92610.png,the jews have a tragic history,1.0,sadness,0.4332631826400757,0.7783121466636658,0.14009618639945984,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34592.png,img/34592.png,trusting people has made me the asshole i am today,0.0,disappointment,0.1606874316930771,0.6410582065582275,0.11539047718048095,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\83056.png,img/83056.png,sea monkeys,1.0,excitement,0.0970766469836235,0.6006281971931458,0.1663590636849403,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10278.png,img/10278.png,of duty call new zealand,0.0,realization,0.10822500288486481,0.5399067401885986,0.09718321323394775,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07456.png,img/07456.png,"domestic violence 2017 what level you on now? this chicken is cold,bitch!!",1.0,anger,0.11422676593065262,0.053224828094244,0.00958046905696392,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71042.png,img/71042.png,eww! your gayness is showing,1.0,disgust,0.1285635232925415,0.8592355251312256,0.1546623945236206,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47938.png,img/47938.png,how long for the mot on the vw dave? just doing the emissions...,0.0,curiosity,0.17614035308361053,0.03868432343006134,0.00696317821741104,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\49061.png,img/49061.png,talks about good morals day and night gets a boner from looking at a goat's ass,0.0,excitement,0.23460529744625092,0.9328994750976562,0.3086850839853287,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\90531.png,img/90531.png,there was no other way. why my wife and i decided to abort our unborn gay son,1.0,confusion,0.07772322744131088,0.07128380984067917,0.01283108577132225,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\25791.png,img/25791.png,if i dont fuck with you this is how i act if youre around,0.0,disapproval,0.17098188400268555,0.11235436052083969,0.02022378489375114,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\98752.png,img/98752.png,shut up ontario,0.0,disapproval,0.20987866818904877,0.7635734677314758,0.13744322419166563,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\85346.png,img/85346.png,allah is watching you,0.0,realization,0.12263992428779602,0.38336795568466187,0.06900623202323913,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\59682.png,img/59682.png,1 plus 1 equals 57 it dosent well fuck u,0.0,disappointment,0.1476414054632187,0.05258231237530708,0.009464816227555274,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\37629.png,img/37629.png,the perfect game doesn't exis......,1.0,neutral,0.08067504316568375,0.30714353919029236,0.05528583705425263,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34825.png,img/34825.png,monkey blood,0.0,anger,0.22875787317752838,0.23145116865634918,0.04166121035814285,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\57481.png,img/57481.png,muslims offend me,0.0,annoyance,0.28231126070022583,0.6412668228149414,0.11542802810668945,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\19358.png,img/19358.png,my irony meter just exploded,0.0,amusement,0.219816192984581,0.8048213124275208,0.27675755202770236,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\61732.png,img/61732.png,british judges wear wigs to avoid from being identified by criminals,0.0,realization,0.07484997808933258,0.9596752524375916,0.1727415454387665,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\68540.png,img/68540.png,i'm sorry i made the chewbacca sound but maybe if you shaved next time...,0.0,remorse,0.3396364748477936,0.18812242150306702,0.03386203587055206,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24791.png,img/24791.png,how africans eat their food mmmm....... delicious,0.0,joy,0.10988333076238632,0.9137473106384277,0.23040451437234877,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97610.png,img/97610.png,taxes...i love them you pay.... and the illegals .......for free stay rain tax..gas tax... highest property tax in country it never ends,0.0,admiration,0.13687598705291748,0.5719151496887207,0.10294472694396971,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\43780.png,img/43780.png,picture of the day,0.0,optimism,0.13366664946079254,0.7034623026847839,0.2068232041597366,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47859.png,img/47859.png,and then i told them you're going on a fun camping trip,1.0,excitement,0.2209346890449524,0.9303269982337952,0.30001967310905453,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36875.png,img/36875.png,guys i think my dog has autism lmao,1.0,amusement,0.2014373540878296,0.21328116953372955,0.16425302296876906,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24567.png,img/24567.png,just ordered the new anne frank puzzle,1.0,curiosity,0.12304229289293289,0.19576765596866608,0.035238178074359895,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06914.png,img/06914.png,"""never forget"" - you said. i am the proof you have forgotten",1.0,realization,0.1422535926103592,0.15918733179569244,0.028653719723224638,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\61820.png,img/61820.png,it's not rape if you're a democrat,0.0,realization,0.15853910148143768,0.8407251238822937,0.15133052229881286,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\72605.png,img/72605.png,nazi war criminal gives one last sieg h owing his allegiance to his fuhrer befo being hung at the nuremberg trials colorized,1.0,anger,0.10137786716222763,0.8863372802734375,0.15954071044921872,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\74825.png,img/74825.png,when your sister gives you some good information,0.0,caring,0.2869557738304138,0.9830359816551208,0.17694647669792174,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14306.png,img/14306.png,i was going to make a joke about us but then i got distracted,0.0,confusion,0.27416756749153137,0.3873887360095978,0.06972997248172759,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24861.png,img/24861.png,her : he's probably thinking about other girls... him : how do blind people know when to stop wiping their ass?,1.0,curiosity,0.25943419337272644,0.4584176242351532,0.08251517236232757,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\43609.png,img/43609.png,this could be us right now but the fucking apocalypse got rescheduled again,0.0,confusion,0.11724180728197098,0.23639515042304993,0.042551127076148984,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\69751.png,img/69751.png,"spiders be like black people.. not all of them are dangerous, but still, you don't want one in your house",1.0,disapproval,0.11445777118206024,0.06636175513267517,0.01194511592388153,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\95071.png,img/95071.png,introducing honky kong,0.0,excitement,0.13907845318317413,0.7696706652641296,0.2219877916574478,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94532.png,img/94532.png,see? i fuckin told you! a little foil on top keeps them jewsy,1.0,annoyance,0.10579216480255127,0.2303493618965149,0.04146288514137268,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07412.png,img/07412.png,white trash nation,1.0,disapproval,0.199578657746315,0.8202202916145325,0.14763965249061584,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\53679.png,img/53679.png,and that was the last time we let uncle larry babysit,1.0,remorse,0.0884379893541336,0.2442982792854309,0.04397369027137756,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94281.png,img/94281.png,when i try to fit in with other people,0.0,realization,0.12963424623012543,0.9077343344688416,0.16339218020439147,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07935.png,img/07935.png,"''did you know princess diana had dandruff?'' ''oh yes, yes, they found her head and shoulders on the dashboard''",0.0,curiosity,0.10644661635160446,0.4269448220729828,0.0768500679731369,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41358.png,img/41358.png,muslim 49 people were killed at christchurch 49 people were killed at christchurch mosques muslim,0.0,disapproval,0.09895291179418564,0.7964447140693665,0.14336004853248596,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31645.png,img/31645.png,the floor is jews,0.0,disapproval,0.09579027444124222,0.23841901123523712,0.042915422022342685,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\60487.png,img/60487.png,imagine a world with no muslims... just imagine that peace,1.0,relief,0.11470227688550949,0.6515891551971436,0.18610741406679154,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\28461.png,img/28461.png,red bull gives you wings vodka gives you 4x4,0.0,excitement,0.1339891105890274,0.3903038203716278,0.15064815402030945,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48307.png,img/48307.png,go home stoned eyes give nothing away,0.0,disappointment,0.14137332141399384,0.1857229322195053,0.033430127799510954,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\25837.png,img/25837.png,i used to provide therapy for those afflicted with aberrant behaviors! now instead those behaviors are celebrated!,0.0,relief,0.12787891924381256,0.9046518802642822,0.23956468999385833,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\05276.png,img/05276.png,talk about that for a team photo,0.0,caring,0.13918615877628326,0.7614383697509766,0.13705890655517577,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\28517.png,img/28517.png,if your grandma's couch was always covered in plastic it's because she was a squirter,0.0,realization,0.08207913488149643,0.2594025135040283,0.04669245243072509,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\68193.png,img/68193.png,when you wore the wrong thawb,0.0,confusion,0.14293116331100464,0.3595182001590729,0.06471327602863311,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41270.png,img/41270.png,adult diapers for complete shitheads,1.0,disappointment,0.1735500693321228,0.9074423909187317,0.1633396303653717,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\74862.png,img/74862.png,him: the dishwasher is acting weird her: what's it doing? him: chopping fucking vegetables,1.0,confusion,0.25432369112968445,0.24196334183216095,0.04355340152978897,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\12763.png,img/12763.png,when they're not picking up the phone at the pizza place,0.0,annoyance,0.1045348197221756,0.7456753253936768,0.1342215585708618,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\72810.png,img/72810.png,love is love,0.0,love,0.4631630480289459,0.7119308710098267,0.4060453855991363,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\02374.png,img/02374.png,"i don't always fuck midgets but when i do, i go balls deep",0.0,realization,0.17887595295906067,0.09020715951919556,0.0162372887134552,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14906.png,img/14906.png,"if you don't want to get raped, just say yes well boys we did it, rape is no more",0.0,approval,0.08797325938940048,0.6747790575027466,0.17424418598413466,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51376.png,img/51376.png,when people just talk about weed and forget your birthday (sad racist noises),0.0,sadness,0.24238963425159454,0.7278313040733337,0.13100963473320007,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51730.png,img/51730.png,for sale antique farm equipment,0.0,curiosity,0.1011289581656456,0.21118806302547455,0.03801385134458542,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89275.png,img/89275.png,please give me more white nessa fanarts i can't cum to nigger,1.0,desire,0.12735317647457123,0.28767848014831543,0.05178212642669677,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92308.png,img/92308.png,april 15 tax reminder don't forget to pay your taxes. 21 million illegal aliens are depending on you! muchas' gracias!,0.0,annoyance,0.09965454041957855,0.8222861289978027,0.14801150321960446,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16948.png,img/16948.png,yes sir..! that's a cock,1.0,excitement,0.13818994164466858,0.5170924067497253,0.1759905982017517,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71089.png,img/71089.png,non-members members-only gate let me in. autistic reaction let me iiiiiin,1.0,nervousness,0.10114528238773346,0.07029099017381668,0.012652378231287002,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\82635.png,img/82635.png,i am jealous of her she's so pretty,0.0,desire,0.1640009582042694,0.4785500764846802,0.08613901376724242,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\05164.png,img/05164.png,dark humor is like food not everyone gets it,0.0,amusement,0.24468612670898438,0.39759838581085205,0.21837938547134397,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75239.png,img/75239.png,chloroform puts the sensual back into non-consensual,1.0,desire,0.10129044204950333,0.7633720636367798,0.13740697145462036,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54891.png,img/54891.png,"got kicked out of the hospital. apparently, the sign ""stroke patients here"" meant something completely different",1.0,confusion,0.2468353658914566,0.5454578399658203,0.09818241119384764,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79348.png,img/79348.png,im going to pee in the house,0.0,nervousness,0.08859113603830338,0.18276630342006683,0.03289793461561202,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54683.png,img/54683.png,feeling cute. might kill 6 million later...idk,0.0,curiosity,0.21856644749641418,0.14302492141723633,0.02574448585510254,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92368.png,img/92368.png,american soldiers praying in jesus name that they don't have to go overseas for the holidays,0.0,desire,0.1425980031490326,0.8091000914573669,0.14563801646232602,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\39102.png,img/39102.png,we could destroy all of them but we let some of them survive so you know why we did it,0.0,curiosity,0.12103909999132156,0.10634875297546387,0.01914277553558349,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\23485.png,img/23485.png,are my sins forgiven now father ?,1.0,confusion,0.2246866524219513,0.06639696657657623,0.011951453983783722,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56310.png,img/56310.png,"yes hello, maria? your uber has arrived",0.0,excitement,0.21581494808197021,0.5006788372993469,0.21961115956306457,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\42983.png,img/42983.png,"i protested trump today mommy oo00h, who's my big boy",0.0,anger,0.14790086448192596,0.09217114001512527,0.016590805202722547,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15208.png,img/15208.png,i work hard to provide for my cocaine addiction,1.0,realization,0.114719919860363,0.861284613609314,0.15503123044967648,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56091.png,img/56091.png,when you found your wife is cheating on you ya allah,1.0,realization,0.12365683913230896,0.8606346249580383,0.15491423249244687,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56213.png,img/56213.png,let me play with the chew toys,0.0,amusement,0.27428048849105835,0.26488426327705383,0.21224746048450469,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\12036.png,img/12036.png,execute a plan to accept your actual born sex you'll be happier when you do,1.0,realization,0.21686089038848877,0.744095504283905,0.1339371907711029,irony
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10395.png,img/10395.png,2+2 is potato minus 1 is poo quick math!,0.0,excitement,0.09328579902648926,0.14490583539009094,0.08205452978610991,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\86954.png,img/86954.png,fucks a goat fucks a goat,0.0,anger,0.17642123997211456,0.07288148254156113,0.013118666857481002,neutral
train,C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\53270.png,img/53270.png,"dem goys after they've exterminated every jew on god's green earth they had us in the first half, not gonna lie",1.0,disapproval,0.13279499113559723,0.4216528832912445,0.075897518992424,neutral
